"Katalog","Kodiersystem","Kode","P-Code1","P-Code2","P-Code3","Text1","Text2","Text3","Text4","Text5","Text6","DatumGueltigkeit","ADV3_Doppelt","ADV3dup_ADV2a","ADV3dup_ADV2b","ADV3dup_Text_a","ADV3dup_Text_b","ADV3_Int"
"003","01","162503",,,,"Roggenmalzextrakt enzymfrei",,,,,"Getreide und Backwaren","19990330",,,,,,"162503"
"003","01","162504",,,,"Backmalz enzymhaltig",,,,,"Getreide und Backwaren","19990330",,,,,,"162504"
"003","01","162600",,,,"Backmischungen für Backwaren",,,,,"Getreide und Backwaren","19990330",,,,,,"162600"
"003","01","162601",,,,"Backmischung für Feinteig mit Hefe",,,,,"Getreide und Backwaren","20041201",,,,,,"162601"
"003","01","162602",,,,"Backmischung für Feinteig ohne Hefe",,,,,"Getreide und Backwaren","20041201",,,,,,"162602"
"003","01","162603",,,,"Backmischung für Masse mit Aufschlag",,,,,"Getreide und Backwaren","20041201",,,,,,"162603"
"003","01","162604",,,,"Backmischung für Masse ohne Aufschlag",,,,,"Getreide und Backwaren","20041201",,,,,,"162604"
"003","01","170000",,,,"Brote und Kleingebäcke",,,,,"Getreide und Backwaren","20041201",,,,,,"170000"
"003","01","170100",,,,"Weizenbrote ausgenommen 170400",,,,,"Getreide und Backwaren","19990330",,,,,,"170100"
"003","01","170101",,,,"Weizenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170101"
"003","01","170102",,,,"Weizenbrot mit Fett u./o. Zucker",,,,,"Getreide und Backwaren","19990330",,,,,,"170102"
"003","01","170103",,,,"Weizenbrot mit Schrotanteilen",,,,,"Getreide und Backwaren","19990330",,,,,,"170103"
"003","01","170104",,,,"Weizenbrot mit Schrotanteilen u. Fett u./o. Zucker",,,,,"Getreide und Backwaren","19990330",,,,,,"170104"
"003","01","170105",,,,"Weizenschrotbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170105"
"003","01","170106",,,,"Weizenvollkornbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170106"
"003","01","170200",,,,"Roggenbrote ausgenommen 170400",,,,,"Getreide und Backwaren","19990330",,,,,,"170200"
"003","01","170201",,,,"Roggenfeinbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170201"
"003","01","170202",,,,"Roggenbrot mit Schrotanteilen",,,,,"Getreide und Backwaren","19990330",,,,,,"170202"
"003","01","170203",,,,"Roggenschrotbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170203"
"003","01","170204",,,,"Roggenvollkornbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170204"
"003","01","170300",,,,"Mischbrote ausgenommen 170400",,,,,"Getreide und Backwaren","19990330",,,,,,"170300"
"003","01","170301",,,,"Weizenmischbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170301"
"003","01","170303",,,,"Weizenschrotmischbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170303"
"003","01","170304",,,,"Weizen- Roggenvollkornbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170304"
"003","01","170305",,,,"Roggenmischbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170305"
"003","01","170307",,,,"Roggenschrotmischbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170307"
"003","01","170308",,,,"Roggen- Weizenvollkornbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170308"
"003","01","170309",,,,"Roggen-Weizenschrotbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170309"
"003","01","170310",,,,"Weizen-Roggenschrotbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170310"
"003","01","170311",,,,"Vollkornbrot",,,,,"Getreide und Backwaren","20180101",,,,,,"170311"
"003","01","170400",,,,"Toastbrote",,,,,"Getreide und Backwaren","19990330",,,,,,"170400"
"003","01","170401",,,,"Weizentoastbrot auch mit Butter",,,,,"Getreide und Backwaren","19990330",,,,,,"170401"
"003","01","170402",,,,"Weizentoastbrot mit Schrotanteil",,,,,"Getreide und Backwaren","19990330",,,,,,"170402"
"003","01","170403",,,,"Weizenschrottoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170403"
"003","01","170404",,,,"Roggentoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170404"
"003","01","170405",,,,"Roggentoastbrot mit Schrotanteil",,,,,"Getreide und Backwaren","19990330",,,,,,"170405"
"003","01","170406",,,,"Weizenmischtoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170406"
"003","01","170407",,,,"Weizenmischtoastbrot mit Schrotanteil",,,,,"Getreide und Backwaren","19990330",,,,,,"170407"
"003","01","170408",,,,"Weizenschrotmischtoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170408"
"003","01","170409",,,,"Roggenmischtoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170409"
"003","01","170410",,,,"Weizentoastbrot mit Kleiezusatz",,,,,"Getreide und Backwaren","19990330",,,,,,"170410"
"003","01","170411",,,,"Mehrkorntoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170411"
"003","01","170412",,,,"Weizen-Roggenschrottoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170412"
"003","01","170413",,,,"Weizenvollkorntoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170413"
"003","01","170414",,,,"Roggenvollkorntoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170414"
"003","01","170415",,,,"Roggenschrottoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170415"
"003","01","170416",,,,"Weizen-Roggenvollkorntoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170416"
"003","01","170417",,,,"Roggen-Weizenvollkorntoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170417"
"003","01","170418",,,,"Roggenmischtoastbrot mit Schrotanteil",,,,,"Getreide und Backwaren","19990330",,,,,,"170418"
"003","01","170419",,,,"Roggenschrotmischtoastbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170419"
"003","01","170420",,,,"Dinkeltoastbrot",,,,,"Getreide und Backwaren","20150701",,,,,,"170420"
"003","01","170421",,,,"Toastbrötchen",,,,,"Getreide und Backwaren","20160701",,,,,,"170421"
"003","01","170500",,,,"Spezialbrote aus besonderen Mahlerzeugnissen",,,,,"Getreide und Backwaren","19990330",,,,,,"170500"
"003","01","170501",,,,"Schlüterbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170501"
"003","01","170502",,,,"Steinmetzbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170502"
"003","01","170503",,,,"Simonsbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170503"
"003","01","170511",,,,"Grahambrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170511"
"003","01","170600",,,,"Spezialbrote mit besonderen Zusätzen",,,,,"Getreide und Backwaren","19990330",,,,,,"170600"
"003","01","170601",,,,"Buttermilchbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170601"
"003","01","170602",,,,"Weizenkeimbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170602"
"003","01","170603",,,,"Leinsamenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170603"
"003","01","170604",,,,"Ölsamenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170604"
"003","01","170605",,,,"Milchbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170605"
"003","01","170606",,,,"Rosinenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170606"
"003","01","170607",,,,"Gewürzbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170607"
"003","01","170608",,,,"Kleiebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170608"
"003","01","170609",,,,"Zwiebelbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170609"
"003","01","170610",,,,"Joghurtbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170610"
"003","01","170611",,,,"Kefirbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170611"
"003","01","170612",,,,"Molkebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170612"
"003","01","170613",,,,"Sauermilchbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170613"
"003","01","170614",,,,"Quarkbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170614"
"003","01","170615",,,,"Speckbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170615"
"003","01","170616",,,,"Schinkenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170616"
"003","01","170617",,,,"Malzbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170617"
"003","01","170618",,,,"Spezialbrot mit Fettzusätzen",,,,,"Getreide und Backwaren","19990330",,,,,,"170618"
"003","01","170619",,,,"Sojabrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170619"
"003","01","170620",,,,"Mehrkornbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170620"
"003","01","170621",,,,"Gerstenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170621"
"003","01","170622",,,,"Haferbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170622"
"003","01","170623",,,,"Maisbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170623"
"003","01","170624",,,,"Reisbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170624"
"003","01","170625",,,,"Hirsebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170625"
"003","01","170626",,,,"Sesambrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170626"
"003","01","170627",,,,"Sonnenblumenkernbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170627"
"003","01","170628",,,,"Müslibrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170628"
"003","01","170629",,,,"Nussbrot",,,,,"Getreide und Backwaren","20041201",,,,,,"170629"
"003","01","170630",,,,"Kräuterbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170630"
"003","01","170632",,,,"Dinkelbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170632"
"003","01","170633",,,,"Pflaumenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170633"
"003","01","170634",,,,"Butterbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170634"
"003","01","170635",,,,"Kartoffelbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170635"
"003","01","170636",,,,"Kürbisbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170636"
"003","01","170637",,,,"Mehrkornbrot mit Ölsamen",,,,,"Getreide und Backwaren","19990330",,,,,,"170637"
"003","01","170638",,,,"Möhrenbrot",,,,,"Getreide und Backwaren","20011213",,,,,,"170638"
"003","01","170700",,,,"Spezialbrote mit besonderen Backverfahren",,,,,"Getreide und Backwaren","19990330",,,,,,"170700"
"003","01","170701",,,,"Pumpernickel",,,,,"Getreide und Backwaren","19990330",,,,,,"170701"
"003","01","170702",,,,"Weizenknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170702"
"003","01","170703",,,,"Weizenmischknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170703"
"003","01","170704",,,,"Roggenknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170704"
"003","01","170705",,,,"Roggenmischknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170705"
"003","01","170706",,,,"Matze",,,,,"Getreide und Backwaren","19990330",,,,,,"170706"
"003","01","170707",,,,"Fladenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170707"
"003","01","170708",,,,"Holzofenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170708"
"003","01","170709",,,,"Steinofenbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170709"
"003","01","170710",,,,"Gersterbrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170710"
"003","01","170800",,,,"Spezialbrote mit besonderen Backverfahren und bes. Zusätzen",,,,,"Getreide und Backwaren","19990330",,,,,,"170800"
"003","01","170801",,,,"Sesamknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170801"
"003","01","170802",,,,"Milchknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170802"
"003","01","170803",,,,"Kleieknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170803"
"003","01","170804",,,,"Kümmelknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170804"
"003","01","170805",,,,"Knäckebrot mit anderen Zusätzen",,,,,"Getreide und Backwaren","19990330",,,,,,"170805"
"003","01","170806",,,,"Roggenvollkornknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170806"
"003","01","170807",,,,"Weizenvollkornknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170807"
"003","01","170808",,,,"Vollkornknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170808"
"003","01","170809",,,,"Leinsamenknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170809"
"003","01","170810",,,,"Mehrkornknäckebrot",,,,,"Getreide und Backwaren","19990330",,,,,,"170810"
"003","01","170811",,,,"Roggenflachbrotextrudat",,,,,"Getreide und Backwaren","19990330",,,,,,"170811"
"003","01","170812",,,,"Weizenflachbrotextrudat",,,,,"Getreide und Backwaren","19990330",,,,,,"170812"
"003","01","170813",,,,"Weizenmischflachbrotextrudat",,,,,"Getreide und Backwaren","19990330",,,,,,"170813"
"003","01","170814",,,,"Roggenmischflachbrotextrudat",,,,,"Getreide und Backwaren","19990330",,,,,,"170814"
"003","01","170815",,,,"Flachbrotextrudat mit Kleiezusatz",,,,,"Getreide und Backwaren","19990330",,,,,,"170815"
"003","01","170816",,,,"Flachbrotextrudat mit Vollkornanteil",,,,,"Getreide und Backwaren","19990330",,,,,,"170816"
"003","01","170817",,,,"Brotchips",,,,,"Getreide und Backwaren","20011213",,,,,,"170817"
"003","01","170900",,,,"Spezialbrote im Nährwert verändert",,,,,"Getreide und Backwaren","19990330",,,,,,"170900"
"003","01","170901",,,,"Kohlenhydratvermindertes Brot",,,,,"Getreide und Backwaren","19990330",,,,,,"170901"
"003","01","170902",,,,"Eiweißangereichertes Brot",,,,,"Getreide und Backwaren","19990330",,,,,,"170902"
"003","01","170903",,,,"Kohlenhydratvermindertes eiweißangereichertes Brot",,,,,"Getreide und Backwaren","19990330",,,,,,"170903"
"003","01","171000",,,,"Spezialbrote im Nährwert verändert mit besonderen Zusätzen",,,,,"Getreide und Backwaren","19990330",,,,,,"171000"
"003","01","171100",,,,"Weizenkleingebäcke Wasserwaren",,,,,"Getreide und Backwaren","19990330",,,,,,"171100"
"003","01","171101",,,,"Brötchen",,,,,"Getreide und Backwaren","19990330",,,,,,"171101"
"003","01","171103",,,,"Kaisersemmel",,,,,"Getreide und Backwaren","19990330",,,,,,"171103"
"003","01","171104",,,,"Knüppel",,,,,"Getreide und Backwaren","19990330",,,,,,"171104"
